Started at Tue Dec 12 18:15:08 CET 2017
Step 1062: r = 6.585765252000253E8 m, p = 2.7790474491007098E13Pa, L = 3.8218594779945533E33 W, T = 2.7790474491007098E13 K 
Step 1063: r = 6.585417498000253E8 m, p = 2.781592817232614E13Pa, L = 3.8218557900768283E33 W, T = 2.781592817232614E13 K 
Step 1064: r = 6.585069744000254E8 m, p = 2.7841380509574145E13Pa, L = 3.8218521025485706E33 W, T = 2.7841380509574145E13 K 
Step 1065: r = 6.584721990000254E8 m, p = 2.786683150275111E13Pa, L = 3.82184841540976E33 W, T = 2.786683150275111E13 K 
Step 1066: r = 6.584374236000254E8 m, p = 2.7892281151857035E13Pa, L = 3.821844728660376E33 W, T = 2.7892281151857035E13 K 
Step 1067: r = 6.584026482000254E8 m, p = 2.791772945689192E13Pa, L = 3.821841042300398E33 W, T = 2.791772945689192E13 K 
Step 1068: r = 6.583678728000255E8 m, p = 2.794317641785577E13Pa, L = 3.8218373563298053E33 W, T = 2.794317641785577E13 K 
Step 1069: r = 6.583330974000255E8 m, p = 2.796862203474858E13Pa, L = 3.821833670748577E33 W, T = 2.796862203474858E13 K 
Step 1070: r = 6.582983220000255E8 m, p = 2.7994066307570348E13Pa, L = 3.8218299855566936E33 W, T = 2.7994066307570348E13 K 
Step 1071: r = 6.582635466000255E8 m, p = 2.801950923632108E13Pa, L = 3.821826300754134E33 W, T = 2.801950923632108E13 K 
Step 1072: r = 6.582287712000256E8 m, p = 2.804495082100077E13Pa, L = 3.821822616340877E33 W, T = 2.804495082100077E13 K 
Step 1073: r = 6.581939958000256E8 m, p = 2.807039106160942E13Pa, L = 3.821818932316902E33 W, T = 2.807039106160942E13 K 
Step 1074: r = 6.581592204000256E8 m, p = 2.8095829958147035E13Pa, L = 3.82181524868219E33 W, T = 2.8095829958147035E13 K 
Step 1075: r = 6.581244450000256E8 m, p = 2.812126751061361E13Pa, L = 3.821811565436719E33 W, T = 2.812126751061361E13 K 
Step 1076: r = 6.580896696000257E8 m, p = 2.8146703719009145E13Pa, L = 3.821807882580469E33 W, T = 2.8146703719009145E13 K 
Step 1077: r = 6.580548942000257E8 m, p = 2.817213858333364E13Pa, L = 3.821804200113419E33 W, T = 2.817213858333364E13 K 
Step 1078: r = 6.580201188000257E8 m, p = 2.8197572103587098E13Pa, L = 3.8218005180355487E33 W, T = 2.8197572103587098E13 K 
Step 1079: r = 6.579853434000257E8 m, p = 2.8223004279769516E13Pa, L = 3.821796836346838E33 W, T = 2.8223004279769516E13 K 
Step 1080: r = 6.579505680000257E8 m, p = 2.8248435111880895E13Pa, L = 3.821793155047265E33 W, T = 2.8248435111880895E13 K 
Step 1081: r = 6.579157926000258E8 m, p = 2.8273864599921234E13Pa, L = 3.821789474136811E33 W, T = 2.8273864599921234E13 K 
Step 1082: r = 6.578810172000258E8 m, p = 2.8299292743890535E13Pa, L = 3.821785793615454E33 W, T = 2.8299292743890535E13 K 
Step 1083: r = 6.578462418000258E8 m, p = 2.8324719543788797E13Pa, L = 3.8217821134831747E33 W, T = 2.8324719543788797E13 K 
Step 1084: r = 6.578114664000258E8 m, p = 2.835014499961602E13Pa, L = 3.8217784337399514E33 W, T = 2.835014499961602E13 K 
Step 1085: r = 6.577766910000259E8 m, p = 2.8375569111372203E13Pa, L = 3.8217747543857636E33 W, T = 2.8375569111372203E13 K 
Step 1086: r = 6.577419156000259E8 m, p = 2.8400991879057348E13Pa, L = 3.8217710754205905E33 W, T = 2.8400991879057348E13 K 
Step 1087: r = 6.577071402000259E8 m, p = 2.8426413302671457E13Pa, L = 3.8217673968444126E33 W, T = 2.8426413302671457E13 K 
Step 1088: r = 6.576723648000259E8 m, p = 2.8451833382214527E13Pa, L = 3.8217637186572085E33 W, T = 2.8451833382214527E13 K 
Step 1089: r = 6.57637589400026E8 m, p = 2.847725211768656E13Pa, L = 3.821760040858958E33 W, T = 2.847725211768656E13 K 
Step 1090: r = 6.57602814000026E8 m, p = 2.850266950908755E13Pa, L = 3.8217563634496405E33 W, T = 2.850266950908755E13 K 
Step 1091: r = 6.57568038600026E8 m, p = 2.8528085556417504E13Pa, L = 3.821752686429235E33 W, T = 2.8528085556417504E13 K 
Step 1092: r = 6.57533263200026E8 m, p = 2.8553500259676418E13Pa, L = 3.8217490097977215E33 W, T = 2.8553500259676418E13 K 
Step 1093: r = 6.57498487800026E8 m, p = 2.8578913618864293E13Pa, L = 3.821745333555079E33 W, T = 2.8578913618864293E13 K 
Step 1094: r = 6.574637124000261E8 m, p = 2.860432563398113E13Pa, L = 3.821741657701288E33 W, T = 2.860432563398113E13 K 
Step 1095: r = 6.574289370000261E8 m, p = 2.8629736305026926E13Pa, L = 3.821737982236326E33 W, T = 2.8629736305026926E13 K 
Step 1096: r = 6.573941616000261E8 m, p = 2.8655145632001684E13Pa, L = 3.821734307160173E33 W, T = 2.8655145632001684E13 K 
Step 1097: r = 6.573593862000262E8 m, p = 2.8680553614905402E13Pa, L = 3.8217306324728103E33 W, T = 2.8680553614905402E13 K 
Step 1098: r = 6.573246108000262E8 m, p = 2.8705960253738082E13Pa, L = 3.8217269581742156E33 W, T = 2.8705960253738082E13 K 
Step 1099: r = 6.572898354000262E8 m, p = 2.8731365548499723E13Pa, L = 3.821723284264369E33 W, T = 2.8731365548499723E13 K 
Step 1100: r = 6.572550600000262E8 m, p = 2.8756769499190324E13Pa, L = 3.821719610743249E33 W, T = 2.8756769499190324E13 K 
Step 1101: r = 6.572202846000262E8 m, p = 2.8782172105809887E13Pa, L = 3.821715937610836E33 W, T = 2.8782172105809887E13 K 
Step 1102: r = 6.571855092000263E8 m, p = 2.880757336835841E13Pa, L = 3.8217122648671094E33 W, T = 2.880757336835841E13 K 
Step 1103: r = 6.571507338000263E8 m, p = 2.8832973286835895E13Pa, L = 3.821708592512048E33 W, T = 2.8832973286835895E13 K 
Step 1104: r = 6.571159584000263E8 m, p = 2.885837186124234E13Pa, L = 3.821704920545632E33 W, T = 2.885837186124234E13 K 
Step 1105: r = 6.570811830000263E8 m, p = 2.8883769091577746E13Pa, L = 3.82170124896784E33 W, T = 2.8883769091577746E13 K 
Step 1106: r = 6.570464076000264E8 m, p = 2.8909164977842113E13Pa, L = 3.821697577778652E33 W, T = 2.8909164977842113E13 K 
Step 1107: r = 6.570116322000264E8 m, p = 2.893455952003544E13Pa, L = 3.8216939069780475E33 W, T = 2.893455952003544E13 K 
Step 1108: r = 6.569768568000264E8 m, p = 2.895995271815773E13Pa, L = 3.8216902365660053E33 W, T = 2.895995271815773E13 K 
Step 1109: r = 6.569420814000264E8 m, p = 2.898534457220898E13Pa, L = 3.821686566542506E33 W, T = 2.898534457220898E13 K 
Step 1110: r = 6.569073060000265E8 m, p = 2.901073508218919E13Pa, L = 3.8216828969075276E33 W, T = 2.901073508218919E13 K 
Step 1111: r = 6.568725306000265E8 m, p = 2.9036124248098363E13Pa, L = 3.82167922766105E33 W, T = 2.9036124248098363E13 K 
Step 1112: r = 6.568377552000265E8 m, p = 2.9061512069936496E13Pa, L = 3.821675558803053E33 W, T = 2.9061512069936496E13 K 
Step 1113: r = 6.568029798000265E8 m, p = 2.908689854770359E13Pa, L = 3.821671890333516E33 W, T = 2.908689854770359E13 K 
Step 1114: r = 6.567682044000266E8 m, p = 2.9112283681399645E13Pa, L = 3.821668222252418E33 W, T = 2.9112283681399645E13 K 
Step 1115: r = 6.567334290000266E8 m, p = 2.913766747102466E13Pa, L = 3.821664554559739E33 W, T = 2.913766747102466E13 K 
Step 1116: r = 6.566986536000266E8 m, p = 2.9163049916578637E13Pa, L = 3.821660887255458E33 W, T = 2.9163049916578637E13 K 
Step 1117: r = 6.566638782000266E8 m, p = 2.9188431018061574E13Pa, L = 3.8216572203395553E33 W, T = 2.9188431018061574E13 K 
Step 1118: r = 6.566291028000267E8 m, p = 2.9213810775473473E13Pa, L = 3.821653553812009E33 W, T = 2.9213810775473473E13 K 
Step 1119: r = 6.565943274000267E8 m, p = 2.9239189188814332E13Pa, L = 3.8216498876727994E33 W, T = 2.9239189188814332E13 K 
Step 1120: r = 6.565595520000267E8 m, p = 2.9264566258084152E13Pa, L = 3.821646221921906E33 W, T = 2.9264566258084152E13 K 
Step 1121: r = 6.565247766000267E8 m, p = 2.9289941983282934E13Pa, L = 3.821642556559308E33 W, T = 2.9289941983282934E13 K 
Step 1122: r = 6.564900012000268E8 m, p = 2.9315316364410676E13Pa, L = 3.821638891584984E33 W, T = 2.9315316364410676E13 K 
Step 1123: r = 6.564552258000268E8 m, p = 2.934068940146738E13Pa, L = 3.821635226998915E33 W, T = 2.934068940146738E13 K 
Step 1124: r = 6.564204504000268E8 m, p = 2.9366061094453043E13Pa, L = 3.8216315628010794E33 W, T = 2.9366061094453043E13 K 
Step 1125: r = 6.563856750000268E8 m, p = 2.9391431443367668E13Pa, L = 3.8216278989914567E33 W, T = 2.9391431443367668E13 K 
Step 1126: r = 6.563508996000268E8 m, p = 2.9416800448211254E13Pa, L = 3.8216242355700267E33 W, T = 2.9416800448211254E13 K 
Step 1127: r = 6.563161242000269E8 m, p = 2.94421681089838E13Pa, L = 3.8216205725367687E33 W, T = 2.94421681089838E13 K 
Step 1128: r = 6.562813488000269E8 m, p = 2.946753442568531E13Pa, L = 3.821616909891662E33 W, T = 2.946753442568531E13 K 
Step 1129: r = 6.562465734000269E8 m, p = 2.9492899398315777E13Pa, L = 3.821613247634686E33 W, T = 2.9492899398315777E13 K 
Step 1130: r = 6.56211798000027E8 m, p = 2.9518263026875207E13Pa, L = 3.8216095857658205E33 W, T = 2.9518263026875207E13 K 
Step 1131: r = 6.56177022600027E8 m, p = 2.9543625311363598E13Pa, L = 3.821605924285045E33 W, T = 2.9543625311363598E13 K 
Step 1132: r = 6.56142247200027E8 m, p = 2.956898625178095E13Pa, L = 3.8216022631923384E33 W, T = 2.956898625178095E13 K 
Step 1133: r = 6.56107471800027E8 m, p = 2.959434584812726E13Pa, L = 3.8215986024876797E33 W, T = 2.959434584812726E13 K 
Step 1134: r = 6.56072696400027E8 m, p = 2.9619704100402535E13Pa, L = 3.82159494217105E33 W, T = 2.9619704100402535E13 K 
Step 1135: r = 6.560379210000271E8 m, p = 2.964506100860677E13Pa, L = 3.8215912822424274E33 W, T = 2.964506100860677E13 K 
Step 1136: r = 6.560031456000271E8 m, p = 2.9670416572739965E13Pa, L = 3.821587622701792E33 W, T = 2.9670416572739965E13 K 
Step 1137: r = 6.559683702000271E8 m, p = 2.969577079280212E13Pa, L = 3.821583963549122E33 W, T = 2.969577079280212E13 K 
Step 1138: r = 6.559335948000271E8 m, p = 2.972112366879324E13Pa, L = 3.8215803047843987E33 W, T = 2.972112366879324E13 K 
Step 1139: r = 6.558988194000272E8 m, p = 2.9746475200713316E13Pa, L = 3.8215766464076E33 W, T = 2.9746475200713316E13 K 
Step 1140: r = 6.558640440000272E8 m, p = 2.9771825388562355E13Pa, L = 3.821572988418706E33 W, T = 2.9771825388562355E13 K 
Step 1141: r = 6.558292686000272E8 m, p = 2.9797174232340355E13Pa, L = 3.821569330817696E33 W, T = 2.9797174232340355E13 K 
Step 1142: r = 6.557944932000272E8 m, p = 2.9822521732047316E13Pa, L = 3.8215656736045493E33 W, T = 2.9822521732047316E13 K 
Step 1143: r = 6.557597178000273E8 m, p = 2.984786788768324E13Pa, L = 3.821562016779246E33 W, T = 2.984786788768324E13 K 
Step 1144: r = 6.557249424000273E8 m, p = 2.987321269924812E13Pa, L = 3.8215583603417644E33 W, T = 2.987321269924812E13 K 
Step 1145: r = 6.556901670000273E8 m, p = 2.9898556166741965E13Pa, L = 3.8215547042920845E33 W, T = 2.9898556166741965E13 K 
Step 1146: r = 6.556553916000273E8 m, p = 2.992389829016477E13Pa, L = 3.821551048630186E33 W, T = 2.992389829016477E13 K 
Step 1147: r = 6.556206162000273E8 m, p = 2.9949239069516535E13Pa, L = 3.8215473933560485E33 W, T = 2.9949239069516535E13 K 
Step 1148: r = 6.555858408000274E8 m, p = 2.997457850479726E13Pa, L = 3.821543738469651E33 W, T = 2.997457850479726E13 K 
Step 1149: r = 6.555510654000274E8 m, p = 2.999991659600695E13Pa, L = 3.8215400839709727E33 W, T = 2.999991659600695E13 K 
Step 1150: r = 6.555162900000274E8 m, p = 3.0025253343145598E13Pa, L = 3.821536429859994E33 W, T = 3.0025253343145598E13 K 
Step 1151: r = 6.554815146000274E8 m, p = 3.0050588746213207E13Pa, L = 3.821532776136693E33 W, T = 3.0050588746213207E13 K 
Step 1152: r = 6.554467392000275E8 m, p = 3.0075922805209777E13Pa, L = 3.82152912280105E33 W, T = 3.0075922805209777E13 K 
Step 1153: r = 6.554119638000275E8 m, p = 3.010125552013531E13Pa, L = 3.8215254698530443E33 W, T = 3.010125552013531E13 K 
Step 1154: r = 6.553771884000275E8 m, p = 3.01265868909898E13Pa, L = 3.8215218172926555E33 W, T = 3.01265868909898E13 K 
Step 1155: r = 6.553424130000275E8 m, p = 3.0151916917773254E13Pa, L = 3.8215181651198627E33 W, T = 3.0151916917773254E13 K 
Step 1156: r = 6.553076376000276E8 m, p = 3.0177245600485668E13Pa, L = 3.821514513334646E33 W, T = 3.0177245600485668E13 K 
Step 1157: r = 6.552728622000276E8 m, p = 3.0202572939127043E13Pa, L = 3.821510861936983E33 W, T = 3.0202572939127043E13 K 
Step 1158: r = 6.552380868000276E8 m, p = 3.022789893369738E13Pa, L = 3.821507210926855E33 W, T = 3.022789893369738E13 K 
Step 1159: r = 6.552033114000276E8 m, p = 3.0253223584196676E13Pa, L = 3.821503560304241E33 W, T = 3.0253223584196676E13 K 
Step 1160: r = 6.551685360000277E8 m, p = 3.0278546890624934E13Pa, L = 3.82149991006912E33 W, T = 3.0278546890624934E13 K 
Step 1161: r = 6.551337606000277E8 m, p = 3.0303868852982152E13Pa, L = 3.821496260221472E33 W, T = 3.0303868852982152E13 K 
Step 1162: r = 6.550989852000277E8 m, p = 3.0329189471268332E13Pa, L = 3.821492610761276E33 W, T = 3.0329189471268332E13 K 
Step 1163: r = 6.550642098000277E8 m, p = 3.0354508745483477E13Pa, L = 3.8214889616885115E33 W, T = 3.0354508745483477E13 K 
Step 1164: r = 6.550294344000278E8 m, p = 3.0379826675627582E13Pa, L = 3.821485313003158E33 W, T = 3.0379826675627582E13 K 
Step 1165: r = 6.549946590000278E8 m, p = 3.040514326170065E13Pa, L = 3.821481664705195E33 W, T = 3.040514326170065E13 K 
Step 1166: r = 6.549598836000278E8 m, p = 3.0430458503702676E13Pa, L = 3.821478016794602E33 W, T = 3.0430458503702676E13 K 
Step 1167: r = 6.549251082000278E8 m, p = 3.0455772401633664E13Pa, L = 3.821474369271358E33 W, T = 3.0455772401633664E13 K 
Step 1168: r = 6.548903328000278E8 m, p = 3.0481084955493613E13Pa, L = 3.821470722135443E33 W, T = 3.0481084955493613E13 K 
Step 1169: r = 6.548555574000279E8 m, p = 3.0506396165282523E13Pa, L = 3.8214670753868364E33 W, T = 3.0506396165282523E13 K 
Step 1170: r = 6.548207820000279E8 m, p = 3.0531706031000395E13Pa, L = 3.8214634290255174E33 W, T = 3.0531706031000395E13 K 
Step 1171: r = 6.547860066000279E8 m, p = 3.0557014552647227E13Pa, L = 3.8214597830514653E33 W, T = 3.0557014552647227E13 K 
Step 1172: r = 6.54751231200028E8 m, p = 3.058232173022302E13Pa, L = 3.8214561374646593E33 W, T = 3.058232173022302E13 K 
Step 1173: r = 6.54716455800028E8 m, p = 3.0607627563727773E13Pa, L = 3.82145249226508E33 W, T = 3.0607627563727773E13 K 
Step 1174: r = 6.54681680400028E8 m, p = 3.063293205316149E13Pa, L = 3.821448847452705E33 W, T = 3.063293205316149E13 K 
Step 1175: r = 6.54646905000028E8 m, p = 3.0658235198524164E13Pa, L = 3.8214452030275155E33 W, T = 3.0658235198524164E13 K 
Step 1176: r = 6.54612129600028E8 m, p = 3.06835369998158E13Pa, L = 3.82144155898949E33 W, T = 3.06835369998158E13 K 
Step 1177: r = 6.545773542000281E8 m, p = 3.07088374570364E13Pa, L = 3.821437915338608E33 W, T = 3.07088374570364E13 K 
Step 1178: r = 6.545425788000281E8 m, p = 3.0734136570185957E13Pa, L = 3.82143427207485E33 W, T = 3.0734136570185957E13 K 
Step 1179: r = 6.545078034000281E8 m, p = 3.0759434339264477E13Pa, L = 3.8214306291981934E33 W, T = 3.0759434339264477E13 K 
Step 1180: r = 6.544730280000281E8 m, p = 3.0784730764271957E13Pa, L = 3.8214269867086194E33 W, T = 3.0784730764271957E13 K 
Step 1181: r = 6.544382526000282E8 m, p = 3.08100258452084E13Pa, L = 3.821423344606107E33 W, T = 3.08100258452084E13 K 
Step 1182: r = 6.544034772000282E8 m, p = 3.08353195820738E13Pa, L = 3.8214197028906346E33 W, T = 3.08353195820738E13 K 
Step 1183: r = 6.543687018000282E8 m, p = 3.0860611974868164E13Pa, L = 3.821416061562183E33 W, T = 3.0860611974868164E13 K 
Step 1184: r = 6.543339264000282E8 m, p = 3.088590302359149E13Pa, L = 3.821412420620731E33 W, T = 3.088590302359149E13 K 
Step 1185: r = 6.542991510000283E8 m, p = 3.0911192728243773E13Pa, L = 3.821408780066258E33 W, T = 3.0911192728243773E13 K 
Step 1186: r = 6.542643756000283E8 m, p = 3.093648108882502E13Pa, L = 3.821405139898744E33 W, T = 3.093648108882502E13 K 
Step 1187: r = 6.542296002000283E8 m, p = 3.0961768105335227E13Pa, L = 3.821401500118168E33 W, T = 3.0961768105335227E13 K 
Step 1188: r = 6.541948248000283E8 m, p = 3.0987053777774395E13Pa, L = 3.8213978607245085E33 W, T = 3.0987053777774395E13 K 
Step 1189: r = 6.541600494000283E8 m, p = 3.1012338106142523E13Pa, L = 3.8213942217177467E33 W, T = 3.1012338106142523E13 K 
Step 1190: r = 6.541252740000284E8 m, p = 3.1037621090439613E13Pa, L = 3.821390583097861E33 W, T = 3.1037621090439613E13 K 
Step 1191: r = 6.540904986000284E8 m, p = 3.1062902730665664E13Pa, L = 3.8213869448648305E33 W, T = 3.1062902730665664E13 K 
Step 1192: r = 6.540557232000284E8 m, p = 3.1088183026820676E13Pa, L = 3.821383307018636E33 W, T = 3.1088183026820676E13 K 
Step 1193: r = 6.540209478000284E8 m, p = 3.111346197890465E13Pa, L = 3.8213796695592554E33 W, T = 3.111346197890465E13 K 
Step 1194: r = 6.539861724000285E8 m, p = 3.1138739586917582E13Pa, L = 3.8213760324866687E33 W, T = 3.1138739586917582E13 K 
Step 1195: r = 6.539513970000285E8 m, p = 3.1164015850859477E13Pa, L = 3.8213723958008554E33 W, T = 3.1164015850859477E13 K 
Step 1196: r = 6.539166216000285E8 m, p = 3.1189290770730332E13Pa, L = 3.8213687595017955E33 W, T = 3.1189290770730332E13 K 
Step 1197: r = 6.538818462000285E8 m, p = 3.121456434653015E13Pa, L = 3.821365123589468E33 W, T = 3.121456434653015E13 K 
Step 1198: r = 6.538470708000286E8 m, p = 3.1239836578258926E13Pa, L = 3.821361488063852E33 W, T = 3.1239836578258926E13 K 
Step 1199: r = 6.538122954000286E8 m, p = 3.1265107465916664E13Pa, L = 3.821357852924927E33 W, T = 3.1265107465916664E13 K 
Step 1200: r = 6.537775200000286E8 m, p = 3.1290377009503363E13Pa, L = 3.8213542181726734E33 W, T = 3.1290377009503363E13 K 
Step 1201: r = 6.537427446000286E8 m, p = 3.1315645209019023E13Pa, L = 3.821350583807069E33 W, T = 3.1315645209019023E13 K 
Step 1202: r = 6.537079692000287E8 m, p = 3.1340912064463645E13Pa, L = 3.821346949828095E33 W, T = 3.1340912064463645E13 K 
Step 1203: r = 6.536731938000287E8 m, p = 3.1366177575837227E13Pa, L = 3.8213433162357296E33 W, T = 3.1366177575837227E13 K 
Step 1204: r = 6.536384184000287E8 m, p = 3.139144174313977E13Pa, L = 3.821339683029952E33 W, T = 3.139144174313977E13 K 
Step 1205: r = 6.536036430000287E8 m, p = 3.1416704566371273E13Pa, L = 3.821336050210743E33 W, T = 3.1416704566371273E13 K 
Step 1206: r = 6.535688676000288E8 m, p = 3.144196604553174E13Pa, L = 3.8213324177780815E33 W, T = 3.144196604553174E13 K 
Step 1207: r = 6.535340922000288E8 m, p = 3.1467226180621164E13Pa, L = 3.8213287857319455E33 W, T = 3.1467226180621164E13 K 
Step 1208: r = 6.534993168000288E8 m, p = 3.149248497163955E13Pa, L = 3.8213251540723166E33 W, T = 3.149248497163955E13 K 
Step 1209: r = 6.534645414000288E8 m, p = 3.15177424185869E13Pa, L = 3.821321522799173E33 W, T = 3.15177424185869E13 K 
Step 1210: r = 6.534297660000288E8 m, p = 3.1542998521463207E13Pa, L = 3.821317891912494E33 W, T = 3.1542998521463207E13 K 
Step 1211: r = 6.533949906000289E8 m, p = 3.1568253280268477E13Pa, L = 3.8213142614122594E33 W, T = 3.1568253280268477E13 K 
Step 1212: r = 6.533602152000289E8 m, p = 3.1593506695002707E13Pa, L = 3.8213106312984487E33 W, T = 3.1593506695002707E13 K 
Step 1213: r = 6.533254398000289E8 m, p = 3.16187587656659E13Pa, L = 3.8213070015710413E33 W, T = 3.16187587656659E13 K 
Step 1214: r = 6.53290664400029E8 m, p = 3.164400949225805E13Pa, L = 3.8213033722300165E33 W, T = 3.164400949225805E13 K 
Step 1215: r = 6.53255889000029E8 m, p = 3.1669258874779164E13Pa, L = 3.8212997432753536E33 W, T = 3.1669258874779164E13 K 
Step 1216: r = 6.53221113600029E8 m, p = 3.169450691322924E13Pa, L = 3.821296114707033E33 W, T = 3.169450691322924E13 K 
Step 1217: r = 6.53186338200029E8 m, p = 3.1719753607608273E13Pa, L = 3.8212924865250327E33 W, T = 3.1719753607608273E13 K 
Step 1218: r = 6.53151562800029E8 m, p = 3.174499895791627E13Pa, L = 3.821288858729333E33 W, T = 3.174499895791627E13 K 
Step 1219: r = 6.531167874000291E8 m, p = 3.1770242964153227E13Pa, L = 3.8212852313199137E33 W, T = 3.1770242964153227E13 K 
Step 1220: r = 6.530820120000291E8 m, p = 3.1795485626319145E13Pa, L = 3.8212816042967534E33 W, T = 3.1795485626319145E13 K 
Step 1221: r = 6.530472366000291E8 m, p = 3.1820726944414023E13Pa, L = 3.8212779776598317E33 W, T = 3.1820726944414023E13 K 
Step 1222: r = 6.530124612000291E8 m, p = 3.1845966918437863E13Pa, L = 3.821274351409128E33 W, T = 3.1845966918437863E13 K 
Step 1223: r = 6.529776858000292E8 m, p = 3.1871205548390664E13Pa, L = 3.8212707255446224E33 W, T = 3.1871205548390664E13 K 
Step 1224: r = 6.529429104000292E8 m, p = 3.1896442834272426E13Pa, L = 3.821267100066294E33 W, T = 3.1896442834272426E13 K 
Step 1225: r = 6.529081350000292E8 m, p = 3.192167877608315E13Pa, L = 3.8212634749741216E33 W, T = 3.192167877608315E13 K 
Step 1226: r = 6.528733596000292E8 m, p = 3.1946913373822832E13Pa, L = 3.821259850268085E33 W, T = 3.1946913373822832E13 K 
Step 1227: r = 6.528385842000293E8 m, p = 3.1972146627491477E13Pa, L = 3.821256225948164E33 W, T = 3.1972146627491477E13 K 
Step 1228: r = 6.528038088000293E8 m, p = 3.1997378537089082E13Pa, L = 3.8212526020143374E33 W, T = 3.1997378537089082E13 K 
Step 1229: r = 6.527690334000293E8 m, p = 3.202260910261565E13Pa, L = 3.821248978466585E33 W, T = 3.202260910261565E13 K 
Step 1230: r = 6.527342580000293E8 m, p = 3.2047838324071176E13Pa, L = 3.821245355304887E33 W, T = 3.2047838324071176E13 K 
Step 1231: r = 6.526994826000293E8 m, p = 3.2073066201455664E13Pa, L = 3.821241732529222E33 W, T = 3.2073066201455664E13 K 
Step 1232: r = 6.526647072000294E8 m, p = 3.2098292734769113E13Pa, L = 3.82123811013957E33 W, T = 3.2098292734769113E13 K 
Step 1233: r = 6.526299318000294E8 m, p = 3.2123517924011523E13Pa, L = 3.8212344881359094E33 W, T = 3.2123517924011523E13 K 
Step 1234: r = 6.525951564000294E8 m, p = 3.2148741769182895E13Pa, L = 3.82123086651822E33 W, T = 3.2148741769182895E13 K 
Step 1235: r = 6.525603810000294E8 m, p = 3.2173964270283227E13Pa, L = 3.821227245286481E33 W, T = 3.2173964270283227E13 K 
Step 1236: r = 6.525256056000295E8 m, p = 3.219918542731252E13Pa, L = 3.8212236244406727E33 W, T = 3.219918542731252E13 K 
Step 1237: r = 6.524908302000295E8 m, p = 3.2224405240270773E13Pa, L = 3.821220003980774E33 W, T = 3.2224405240270773E13 K 
Step 1238: r = 6.524560548000295E8 m, p = 3.2249623709157992E13Pa, L = 3.8212163839067646E33 W, T = 3.2249623709157992E13 K 
Step 1239: r = 6.524212794000295E8 m, p = 3.227484083397417E13Pa, L = 3.8212127642186235E33 W, T = 3.227484083397417E13 K 
Step 1240: r = 6.523865040000296E8 m, p = 3.2300056614719312E13Pa, L = 3.821209144916331E33 W, T = 3.2300056614719312E13 K 
Step 1241: r = 6.523517286000296E8 m, p = 3.2325271051393414E13Pa, L = 3.821205525999865E33 W, T = 3.2325271051393414E13 K 
Step 1242: r = 6.523169532000296E8 m, p = 3.2350484143996477E13Pa, L = 3.821201907469206E33 W, T = 3.2350484143996477E13 K 
Step 1243: r = 6.522821778000296E8 m, p = 3.23756958925285E13Pa, L = 3.8211982893243336E33 W, T = 3.23756958925285E13 K 
Step 1244: r = 6.522474024000297E8 m, p = 3.2400906296989484E13Pa, L = 3.821194671565226E33 W, T = 3.2400906296989484E13 K 
Step 1245: r = 6.522126270000297E8 m, p = 3.242611535737943E13Pa, L = 3.8211910541918645E33 W, T = 3.242611535737943E13 K 
Step 1246: r = 6.521778516000297E8 m, p = 3.2451323073698336E13Pa, L = 3.8211874372042276E33 W, T = 3.2451323073698336E13 K 
Step 1247: r = 6.521430762000297E8 m, p = 3.2476529445946203E13Pa, L = 3.821183820602294E33 W, T = 3.2476529445946203E13 K 
Step 1248: r = 6.521083008000298E8 m, p = 3.250173447412303E13Pa, L = 3.821180204386045E33 W, T = 3.250173447412303E13 K 
Step 1249: r = 6.520735254000298E8 m, p = 3.252693815822882E13Pa, L = 3.821176588555458E33 W, T = 3.252693815822882E13 K 
Step 1250: r = 6.520387500000298E8 m, p = 3.255214049826357E13Pa, L = 3.821172973110514E33 W, T = 3.255214049826357E13 K 
Step 1251: r = 6.520039746000298E8 m, p = 3.257734149422728E13Pa, L = 3.821169358051191E33 W, T = 3.257734149422728E13 K 
Step 1252: r = 6.519691992000299E8 m, p = 3.2602541146119953E13Pa, L = 3.8211657433774695E33 W, T = 3.2602541146119953E13 K 
Step 1253: r = 6.519344238000299E8 m, p = 3.2627739453941586E13Pa, L = 3.8211621290893286E33 W, T = 3.2627739453941586E13 K 
Step 1254: r = 6.518996484000299E8 m, p = 3.265293641769218E13Pa, L = 3.8211585151867477E33 W, T = 3.265293641769218E13 K 
Step 1255: r = 6.518648730000299E8 m, p = 3.2678132037371734E13Pa, L = 3.8211549016697066E33 W, T = 3.2678132037371734E13 K 
Step 1256: r = 6.5183009760003E8 m, p = 3.270332631298025E13Pa, L = 3.8211512885381846E33 W, T = 3.270332631298025E13 K 
Step 1257: r = 6.5179532220003E8 m, p = 3.2728519244517727E13Pa, L = 3.821147675792161E33 W, T = 3.2728519244517727E13 K 
Step 1258: r = 6.5176054680003E8 m, p = 3.2753710831984164E13Pa, L = 3.821144063431615E33 W, T = 3.2753710831984164E13 K 
Step 1259: r = 6.5172577140003E8 m, p = 3.2778901075379562E13Pa, L = 3.8211404514565256E33 W, T = 3.2778901075379562E13 K 
Step 1260: r = 6.5169099600003E8 m, p = 3.280408997470392E13Pa, L = 3.821136839866873E33 W, T = 3.280408997470392E13 K 
Step 1261: r = 6.516562206000301E8 m, p = 3.2829277529957242E13Pa, L = 3.821133228662637E33 W, T = 3.2829277529957242E13 K 
